ID,Category,Name,Alt_Name,Description,Can_Own,Min_Status_Name,Max_Status_Name,Min_Status_Level,Max_Status_Level
100000000434,Unemployed_SelfEmployed_Outcast,Blood Hunter,,takes on jobs to hunt down and kill or capture dangerous creatures.,1,"Commoner, Adventurer, Sailor, Guard, Entertainer","Hero of Great Renown, High Priest of the Faith",4,40
100000000435,Unemployed_SelfEmployed_Outcast,Bounty Hunter,,pursues a criminal or fugitive for whom a reward is offered.,1,"Commoner, Adventurer, Sailor, Guard, Entertainer","Hero of Great Renown, High Priest of the Faith",4,40
100000000436,Unemployed_SelfEmployed_Outcast,Crossing Sweeper,,sweeps a path ahead of people crossing dirty urban streets in exchange for a gratuity.,0,"Peasant, Farmer, Laborer","Peasant, Farmer, Laborer",3,3
100000000437,Unemployed_SelfEmployed_Outcast,Deserter,,a member of the armed forces who has deserted.,0,"Thrall, Bond Servant","Thrall, Bond Servant",1,1
100000000438,Unemployed_SelfEmployed_Outcast,Disgraced Noble,,"a person of high birth who has since loss their respect, honor, or esteem in some or all noble circles.",0,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000439,Unemployed_SelfEmployed_Outcast,Drunkard,,a person who is habitually drunk and considers themselves a professional in the task.,0,"Peasant, Farmer, Laborer","Peasant, Farmer, Laborer",3,3
100000000440,Unemployed_SelfEmployed_Outcast,Dungeon Delver,,navigates underground labyrinths in search of any treasure they may find.,1,"Guild apprentice, Journeyman, Militia member","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",5,7
100000000441,Unemployed_SelfEmployed_Outcast,Elder,,"a person of a greater age, especially one with a respected position in society.",0,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government",8,8
100000000442,Unemployed_SelfEmployed_Outcast,Exile,,"lives away from their native country, either from choice or compulsion.",0,"Serf, Kobold, Goblin, Bandit","Serf, Kobold, Goblin, Bandit",2,2
100000000443,Unemployed_SelfEmployed_Outcast,Explorer,,explores unfamiliar areas in search of geographical or scientific information.,1,"Guild apprentice, Journeyman, Militia member","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",5,7
100000000444,Unemployed_SelfEmployed_Outcast,Ex-Criminal,,"a person who has been convicted of a crime and has since served their sentence, or who has preemptively given up their life of crime.",0,"Serf, Kobold, Goblin, Bandit","Serf, Kobold, Goblin, Bandit",2,2
100000000445,Unemployed_SelfEmployed_Outcast,Folk Hero,,a celebrity who is greatly admired by many people of a particular kind or in a particular place.,0,"Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",7,7
100000000446,Unemployed_SelfEmployed_Outcast,Gambler,,"bets money on sports, card games, or games of chance in the hope of a profit.",0,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000447,Unemployed_SelfEmployed_Outcast,Grave Robber,,steals valuables from graves and tombs.,0,"Serf, Kobold, Goblin, Bandit","Serf, Kobold, Goblin, Bandit",2,2
100000000448,Unemployed_SelfEmployed_Outcast,Heretic,,differs in opinion from established religious dogma.,0,"Peasant, Farmer, Laborer","Peasant, Farmer, Laborer",3,3
100000000449,Unemployed_SelfEmployed_Outcast,Hermit,,"lives in solitude, typically as a religious or spiritual discipline.",0,"Peasant, Farmer, Laborer","Peasant, Farmer, Laborer",3,3
100000000450,Unemployed_SelfEmployed_Outcast,Househusband,Housewife,cares for his or her family by managing household affairs and completing housework.,0,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000451,Unemployed_SelfEmployed_Outcast,Pilgrim,,"journeys to some sacred place as an act of religious devotion, occasionally to settle there.",0,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000452,Unemployed_SelfEmployed_Outcast,Prisoner,,held in confinement as a punishment for crimes they have been convicted of.,0,Slave,Slave,0,0
100000000453,Unemployed_SelfEmployed_Outcast,Rag-and-Bone Man,,collects unwanted household items and sells them to merchants.,1,"Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",7,7
100000000454,Unemployed_SelfEmployed_Outcast,Rebel,,rises in opposition or armed resistance against an established government or ruler.,0,"Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",7,7
100000000455,Unemployed_SelfEmployed_Outcast,Refugee,,"leaves their home in order to escape war, persecution, or natural disaster.",0,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000456,Unemployed_SelfEmployed_Outcast,Runaway Slave,,a slave who has left their master and traveled without authorization.,0,Slave,Slave,0,0
100000000457,Unemployed_SelfEmployed_Outcast,Scavenger,,searches for and collects discarded items.,1,"Peasant, Farmer, Laborer","Peasant, Farmer, Laborer",3,3
100000000458,Unemployed_SelfEmployed_Outcast,Slave,,a person who is the legal property of another and forced to obey them.,0,Slave,Slave,0,0
100000000459,Unemployed_SelfEmployed_Outcast,Squatter,,unlawfully occupies an uninhabited building or unused land.,0,"Serf, Kobold, Goblin, Bandit","Serf, Kobold, Goblin, Bandit",2,2
100000000460,Unemployed_SelfEmployed_Outcast,Traveler,,wanders from place to place without a permanent home or job.,0,"Peasant, Farmer, Laborer","Peasant, Farmer, Laborer",3,3
100000000461,Unemployed_SelfEmployed_Outcast,Urchin,,"a child who lives or spends most of their time in the streets, occasionally working as a thief or pickpocket.",0,"Serf, Kobold, Goblin, Bandit","Serf, Kobold, Goblin, Bandit",2,2
